Source.Name,Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
201710.csv,1/10/2017,25050,M,21,Group B,PT, ,Yes,Central,23/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,25168,F,20,Group D,PT, , ,Midwest,25/10/2012,Hourly, ,<30,341,11.37,0
201710.csv,1/10/2017,25212,F,20,Group F,PT, , ,West,17/07/2013,Hourly, ,<30,76,2.53,0
201710.csv,1/10/2017,25640,M,25,Group D,PT, , ,West,24/08/2012,Hourly, ,<30,403,13.43,0
201710.csv,1/10/2017,25882,F,21,Group D,PT, , ,Northwest,22/06/2012,Hourly, ,<30,466,15.53,0
201710.csv,1/10/2017,25892,F,19,Group F,PT, , ,Northwest,29/06/2012,Hourly, ,<30,459,15.3,0
201710.csv,1/10/2017,25898,F,19,Group G,PT, , ,Northwest,30/08/2013,Hourly, ,<30,32,1.07,0
201710.csv,1/10/2017,26148,F,19,Group B,PT, , ,Central,4/09/2013,Hourly, ,<30,27,0.9,0
201710.csv,1/10/2017,26228,M,55,Group D,PT, , ,North,17/09/2008,Hourly, ,50+,1840,61.33,0
201710.csv,1/10/2017,26778,M,17,Group C,PT, , ,Central,20/01/2013,Hourly, ,<30,254,8.47,0
201710.csv,1/10/2017,26924,F,22,Group F,PT, , ,West,21/09/2012,Hourly, ,<30,375,12.5,0
201710.csv,1/10/2017,26954,M,87,Group B,PT, , ,West,27/08/2009,Hourly, ,50+,1496,49.87,0
201710.csv,1/10/2017,27450,F,21,Group G,PT, , ,North,10/11/2011,Hourly, ,<30,691,23.03,0
201710.csv,1/10/2017,28016,M,51,Group E,PT, , ,Northwest,28/02/2013,Hourly, ,50+,215,7.17,0
201710.csv,1/10/2017,28222,M,22,Group D,PT, ,Yes,Central,16/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,28238,F,26,Group G,PT, , ,Central,11/06/2013,Hourly, ,<30,112,3.73,0
201710.csv,1/10/2017,28266,F,22,Group F,PT, , ,Central,12/09/2013,Hourly, ,<30,19,0.63,0
201710.csv,1/10/2017,28276,M,21,Group A,PT, , ,Central,30/04/2013,Hourly, ,<30,154,5.13,0
201710.csv,1/10/2017,28380,F,45,Group F,PT, , ,Central,9/05/2013,Hourly, ,30-49,145,4.83,0
201710.csv,1/10/2017,28412,F,23,Group C,PT, , ,West,5/09/2013,Hourly, ,<30,26,0.87,0
201710.csv,1/10/2017,28738,F,22,Group G,PT, , ,Central,16/09/2012,Hourly, ,<30,380,12.67,0
201710.csv,1/10/2017,29062,M,43,Group G,FT, , ,Midwest,26/05/2009,Hourly, ,30-49,1589,52.97,0
201710.csv,1/10/2017,29274,F,23,Group F,PT, , ,Central,16/05/2013,Hourly, ,<30,138,4.6,0
201710.csv,1/10/2017,29552,F,26,Group B,PT, , ,West,15/03/2013,Hourly, ,<30,200,6.67,0
201710.csv,1/10/2017,29632,M,28,Group F,PT, , ,Central,1/04/2010,Hourly, ,<30,1279,42.63,0
201710.csv,1/10/2017,30238,M,31,Group B,PT, , ,Northwest,19/09/2013,Hourly, ,30-49,12,0.4,0
201710.csv,1/10/2017,30248,F,39,Group C,FT, , ,Northwest,14/11/2006,Hourly, ,30-49,2513,83.77,0
201710.csv,1/10/2017,30868,M,18,Group D,PT, , ,Northwest,21/08/2013,Hourly, ,<30,41,1.37,0
201710.csv,1/10/2017,30934,M,53,Group B,PT, , ,Northwest,3/11/2011,Hourly, ,50+,698,23.27,0
201710.csv,1/10/2017,30964,M,20,Group F,PT, , ,Northwest,30/05/2013,Hourly, ,<30,124,4.13,0
201710.csv,1/10/2017,31256,M,34,Group C,PT, ,Yes,Central,9/10/2013,Hourly, ,30-49,0,0,0
201710.csv,1/10/2017,31806,M,22,Group G,PT, , ,West,24/09/2013,Hourly, ,<30,7,0.23,0
201710.csv,1/10/2017,31824,M,23,Group B,PT, , ,North,1/06/2012,Hourly, ,<30,487,16.23,0
201710.csv,1/10/2017,31918,M,48,Group F,PT, , ,Midwest,24/03/2012,Hourly, ,30-49,556,18.53,0
201710.csv,1/10/2017,32044,M,16,Group B,PT, , ,Midwest,7/09/2013,Hourly, ,<30,24,0.8,0
201710.csv,1/10/2017,32952,M,28,Group F,PT, ,Yes,North,1/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,33066,F,30,Group E,PT, , ,South,13/04/2011,Hourly, ,30-49,902,30.07,0
201710.csv,1/10/2017,33132,M,19,Group A,PT, , ,South,9/06/2012,Hourly, ,<30,479,15.97,0
201710.csv,1/10/2017,33140,M,27,Group B,PT, ,Yes,West,23/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,33148,M,52,Group F,PT, , ,South,1/08/2012,Hourly, ,50+,426,14.2,0
201710.csv,1/10/2017,33240,F,30,Group E,FT, , ,Midwest,26/06/2002,Salary, ,30-49,4115,137.17,0
201710.csv,1/10/2017,33258,M,35,Group D,FT, , ,West,4/04/2008,Salary, ,30-49,2006,66.87,0
201710.csv,1/10/2017,33262,F,48,Group E,FT, , ,Northwest,19/03/2008,Salary, ,30-49,2022,67.4,0
201710.csv,1/10/2017,33278,F,32,Group E,FT, , ,Midwest,29/09/2011,Salary, ,30-49,733,24.43,0
201710.csv,1/10/2017,33288,F,46,Group G,FT, , ,East,16/07/2008,Salary, ,30-49,1903,63.43,0
201710.csv,1/10/2017,33296,F,33,Group G,FT, , ,East,27/08/2008,Salary, ,30-49,1861,62.03,0
201710.csv,1/10/2017,33310,M,22,Group D,FT, , ,East,25/06/2013,Salary, ,<30,98,3.27,0
201710.csv,1/10/2017,33312,F,51,Group C,FT, , ,East,4/10/2011,Salary, ,50+,728,24.27,0
201710.csv,1/10/2017,33812,M,27,Group B,PT, , ,Midwest,13/01/2012,Hourly, ,<30,627,20.9,0
201710.csv,1/10/2017,40406,M,48,Group B,FT, , ,North,9/04/2005,Hourly, ,30-49,3097,103.23,0
201710.csv,1/10/2017,40416,F,19,Group C,FT, , ,North,21/05/2013,Hourly, ,<30,133,4.43,0
201710.csv,1/10/2017,40434,M,55,Group E,FT, , ,North,16/08/2012,Hourly, ,50+,411,13.7,0
201710.csv,1/10/2017,40436,F,24,Group C,PT, , ,North,21/06/2007,Hourly, ,<30,2294,76.47,0
201710.csv,1/10/2017,40452,M,46,Group A,PT, ,Yes,North,16/10/2013,Hourly, ,30-49,0,0,0
201710.csv,1/10/2017,40462,F,19,Group A,PT, , ,North,19/09/2013,Hourly, ,<30,12,0.4,0
201710.csv,1/10/2017,40472,F,56,Group E,FT, , ,North,18/05/2005,Hourly, ,50+,3058,101.93,0
201710.csv,1/10/2017,40478,M,21,Group C,PT, , ,North,22/06/2011,Hourly, ,<30,832,27.73,0
201710.csv,1/10/2017,40484,M,20,Group F,PT, , ,North,13/12/2011,Hourly, ,<30,658,21.93,0
201710.csv,1/10/2017,40486,M,27,Group A,PT, , ,North,2/11/2011,Hourly, ,<30,699,23.3,0
201710.csv,1/10/2017,40488,M,36,Group D,FT, , ,North,23/05/2011,Hourly, ,30-49,862,28.73,0
201710.csv,1/10/2017,40506,M,20,Group G,PT, , ,North,27/07/2012,Hourly, ,<30,431,14.37,0
201710.csv,1/10/2017,40542,M,46,Group D,PT, , ,North,21/06/2005,Hourly, ,30-49,3024,100.8,0
201710.csv,1/10/2017,40548,F,30,Group E,FT, , ,North,2/05/2007,Hourly, ,30-49,2344,78.13,0
201710.csv,1/10/2017,40554,M,67,Group C,PT, , ,North,23/02/2007,Hourly, ,50+,2412,80.4,0
201710.csv,1/10/2017,40754,F,23,Group D,PT, , ,North,7/08/2008,Hourly, ,<30,1881,62.7,0
201710.csv,1/10/2017,41030,F,19,Group F,PT, , ,Midwest,16/05/2013,Hourly, ,<30,138,4.6,0
201710.csv,1/10/2017,41038,M,43,Group F,PT, , ,Midwest,16/03/2012,Hourly, ,30-49,564,18.8,0
201710.csv,1/10/2017,41042,F,36,Group D,PT, , ,Midwest,9/08/2013,Hourly, ,30-49,53,1.77,0
201710.csv,1/10/2017,41050,M,28,Group F,PT, , ,Midwest,29/12/2007,Hourly, ,<30,2103,70.1,0
201710.csv,1/10/2017,41058,F,23,Group C,PT, , ,Midwest,26/10/2011,Hourly, ,<30,706,23.53,0
201710.csv,1/10/2017,41082,F,22,Group F,PT, , ,Midwest,18/02/2010,Hourly, ,<30,1321,44.03,0
201710.csv,1/10/2017,41288,F,21,Group B,FT, , ,Midwest,2/03/2012,Hourly, ,<30,578,19.27,0
201710.csv,1/10/2017,41292,F,21,Group D,PT, , ,Midwest,3/11/2012,Hourly, ,<30,332,11.07,0
201710.csv,1/10/2017,41332,M,25,Group G,FT, , ,Midwest,20/10/2009,Hourly, ,<30,1442,48.07,0
201710.csv,1/10/2017,41344,M,65,Group F,PT, , ,Midwest,30/08/2005,Hourly, ,50+,2954,98.47,0
201710.csv,1/10/2017,41372,F,30,Group G,FT, , ,Midwest,26/07/2013,Hourly, ,30-49,67,2.23,0
201710.csv,1/10/2017,41388,F,21,Group B,FT, , ,South,26/06/2013,Hourly, ,<30,97,3.23,0
201710.csv,1/10/2017,41416,M,20,Group C,PT, , ,South,28/08/2013,Hourly, ,<30,34,1.13,0
201710.csv,1/10/2017,41420,M,19,Group C,PT, , ,South,18/04/2013,Hourly, ,<30,166,5.53,0
201710.csv,1/10/2017,41510,M,24,Group A,PT, , ,South,26/10/2011,Hourly, ,<30,706,23.53,0
201710.csv,1/10/2017,41512,F,20,Group G,PT, , ,South,25/08/2012,Hourly, ,<30,402,13.4,0
201710.csv,1/10/2017,41518,M,51,Group C,PT, , ,South,12/07/2013,Hourly, ,50+,81,2.7,0
201710.csv,1/10/2017,41692,M,47,Group D,FT, , ,South,22/11/2012,Hourly, ,30-49,313,10.43,0
201710.csv,1/10/2017,42106,M,58,Group B,PT, , ,South,23/08/2012,Hourly, ,50+,404,13.47,0
201710.csv,1/10/2017,42236,M,64,Group G,FT, , ,South,15/06/2011,Hourly, ,50+,839,27.97,0
201710.csv,1/10/2017,42238,F,20,Group B,PT, , ,South,20/10/2012,Hourly, ,<30,346,11.53,0
201710.csv,1/10/2017,42680,M,62,Group D,PT, , ,South,20/06/2013,Hourly, ,50+,103,3.43,0
201710.csv,1/10/2017,42684,M,24,Group A,FT, , ,South,14/02/2006,Hourly, ,<30,2786,92.87,0
201710.csv,1/10/2017,42708,M,61,Group E,PT, , ,South,27/10/2011,Hourly, ,50+,705,23.5,0
201710.csv,1/10/2017,42804,F,23,Group F,PT, , ,South,7/09/2012,Hourly, ,<30,389,12.97,0
201710.csv,1/10/2017,42892,M,58,Group G,FT, , ,South,19/06/2007,Hourly, ,50+,2296,76.53,0
201710.csv,1/10/2017,42896,M,19,Group B,PT, , ,South,14/08/2013,Hourly, ,<30,48,1.6,0
201710.csv,1/10/2017,42924,F,23,Group E,PT, , ,South,23/06/2011,Hourly, ,<30,831,27.7,0
201710.csv,1/10/2017,43058,M,36,Group C,PT, , ,South,16/08/2013,Hourly, ,30-49,46,1.53,0
201710.csv,1/10/2017,43128,M,22,Group B,PT, , ,South,25/02/2012,Hourly, ,<30,584,19.47,0
201710.csv,1/10/2017,43134,F,19,Group E,PT, , ,South,31/07/2013,Hourly, ,<30,62,2.07,0
201710.csv,1/10/2017,43308,M,17,Group C,PT, , ,South,31/10/2012,Hourly, ,<30,335,11.17,0
201710.csv,1/10/2017,43336,M,21,Group E,PT, , ,South,31/03/2012,Hourly, ,<30,549,18.3,0
201710.csv,1/10/2017,43340,F,22,Group G,FT, , ,South,20/08/2013,Hourly, ,<30,42,1.4,0
201710.csv,1/10/2017,43342,F,22,Group F,FT, , ,South,31/03/2012,Hourly, ,<30,549,18.3,0
201710.csv,1/10/2017,43356,F,22,Group B,FT, , ,South,2/09/2009,Hourly, ,<30,1490,49.67,0
201710.csv,1/10/2017,43376,F,47,Group A,PT, , ,North,16/10/2012,Hourly, ,30-49,350,11.67,0
201710.csv,1/10/2017,43380,M,26,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,453,15.1,0
201710.csv,1/10/2017,43414,F,18,Group E,FT, , ,North,26/09/2013,Hourly, ,<30,5,0.17,0
201710.csv,1/10/2017,43430,F,48,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,746,24.87,0
201710.csv,1/10/2017,43432,F,35,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,936,31.2,0
201710.csv,1/10/2017,43438,M,59,Group G,FT, , ,North,19/07/2012,Hourly, ,50+,439,14.63,0
201710.csv,1/10/2017,43440,F,25,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,2315,77.17,0
201710.csv,1/10/2017,43526,M,57,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,1984,66.13,0
201710.csv,1/10/2017,43538,M,25,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,1937,64.57,0
201710.csv,1/10/2017,43606,F,23,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,762,25.4,0
201710.csv,1/10/2017,43610,M,24,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,2387,79.57,0
201710.csv,1/10/2017,43612,M,54,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,2408,80.27,0
201710.csv,1/10/2017,43672,F,22,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2524,84.13,0
201710.csv,1/10/2017,43678,M,59,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,2367,78.9,0
201710.csv,1/10/2017,43728,F,22,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,729,24.3,0
201710.csv,1/10/2017,43738,M,22,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,1197,39.9,0
201710.csv,1/10/2017,43776,M,26,Group D,PT, , ,Midwest,6/07/2005,Hourly, ,<30,3009,100.3,0
201710.csv,1/10/2017,43784,F,20,Group B,PT, , ,Midwest,15/08/2013,Hourly, ,<30,47,1.57,0
201710.csv,1/10/2017,43790,F,64,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1522,50.73,0
201710.csv,1/10/2017,43918,M,49,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,30-49,1302,43.4,0
201710.csv,1/10/2017,43990,M,19,Group A,PT, , ,Midwest,19/09/2013,Hourly, ,<30,12,0.4,0
201710.csv,1/10/2017,44032,F,22,Group A,PT, ,Yes,Midwest,28/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,44038,M,46,Group G,PT, ,Yes,Midwest,12/10/2013,Hourly, ,30-49,0,0,0
201710.csv,1/10/2017,44044,M,62,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,2422,80.73,0
201710.csv,1/10/2017,44062,M,31,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,2607,86.9,0
201710.csv,1/10/2017,44066,M,20,Group C,FT, , ,Midwest,26/03/2013,Hourly, ,<30,189,6.3,0
201710.csv,1/10/2017,44110,M,26,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1560,52,0
201710.csv,1/10/2017,44114,M,19,Group G,PT, , ,Midwest,11/07/2013,Hourly, ,<30,82,2.73,0
201710.csv,1/10/2017,49036,M,54,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,2910,97,0
201710.csv,1/10/2017,49040,F,47,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,1217,40.57,0
201710.csv,1/10/2017,49142,M,33,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,2019,67.3,0
201710.csv,1/10/2017,49164,F,52,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,1993,66.43,0
201710.csv,1/10/2017,49188,F,50,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,50+,11893,396.43,0
201710.csv,1/10/2017,49216,F,40,Group D,FT, , ,Central,15/05/2013,Hourly, ,30-49,139,4.63,0
201710.csv,1/10/2017,49232,M,50,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,50+,453,15.1,0
201710.csv,1/10/2017,49296,M,39,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,665,22.17,0
201710.csv,1/10/2017,49302,F,21,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,2119,70.63,0
201710.csv,1/10/2017,49368,M,23,Group E,PT, , ,West,14/11/2012,Hourly, ,<30,321,10.7,0
201710.csv,1/10/2017,49376,F,30,Group G,FT, , ,West,9/01/2013,Hourly, ,30-49,265,8.83,0
201710.csv,1/10/2017,49416,M,31,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,699,23.3,0
201710.csv,1/10/2017,49444,M,27,Group F,PT, , ,South,21/09/2012,Hourly, ,<30,375,12.5,0
201710.csv,1/10/2017,49550,M,48,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,2025,67.5,0
201710.csv,1/10/2017,49576,F,57,Group E,PT, , ,West,1/11/2012,Hourly, ,50+,334,11.13,0
201710.csv,1/10/2017,49666,F,33,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2440,81.33,0
201710.csv,1/10/2017,49716,F,61,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,2258,75.27,0
201710.csv,1/10/2017,49748,F,51,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,4332,144.4,0
201710.csv,1/10/2017,49776,F,28,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,2638,87.93,0
201710.csv,1/10/2017,49794,F,42,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,9022,300.73,0
201710.csv,1/10/2017,49832,F,29,Group F,FT, , ,West,14/07/2004,Hourly, ,<30,3366,112.2,0
201710.csv,1/10/2017,49848,M,46,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,565,18.83,0
201710.csv,1/10/2017,49932,F,22,Group E,PT, ,Yes,Central,18/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,49976,F,20,Group B,PT, , ,West,9/08/2012,Hourly, ,<30,418,13.93,0
201710.csv,1/10/2017,50272,M,21,Group F,FT, , ,North,20/03/2012,Hourly, ,<30,560,18.67,0
201710.csv,1/10/2017,50278,F,56,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,4736,157.87,0
201710.csv,1/10/2017,50282,F,54,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,4004,133.47,0
201710.csv,1/10/2017,50304,F,31,Group F,FT, , ,Central,23/07/2009,Hourly, ,30-49,1531,51.03,0
201710.csv,1/10/2017,50306,F,43,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,2884,96.13,0
201710.csv,1/10/2017,50312,F,45,Group D,FT, , ,Northwest,31/08/2012,Hourly, ,30-49,396,13.2,0
201710.csv,1/10/2017,50318,F,42,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,2940,98,0
201710.csv,1/10/2017,50322,F,29,Group G,FT, , ,West,1/12/2007,Hourly, ,<30,2131,71.03,0
201710.csv,1/10/2017,50332,M,22,Group B,PT, , ,North,18/12/2012,Hourly, ,<30,287,9.57,0
201710.csv,1/10/2017,50336,F,29,Group A,FT, , ,West,15/09/2005,Hourly, ,<30,2938,97.93,0
201710.csv,1/10/2017,50340,F,26,Group F,FT, , ,Northwest,24/06/2012,Hourly, ,<30,464,15.47,0
201710.csv,1/10/2017,50342,F,32,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,1979,65.97,0
201710.csv,1/10/2017,50378,F,35,Group A,FT, , ,North,7/09/2012,Hourly, ,30-49,389,12.97,0
201710.csv,1/10/2017,50384,F,22,Group A,PT, , ,Midwest,13/09/2011,Hourly, ,<30,749,24.97,0
201710.csv,1/10/2017,50386,F,22,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,1116,37.2,0
201710.csv,1/10/2017,50396,F,21,Group A,FT, , ,Midwest,11/10/2012,Hourly, ,<30,355,11.83,0
201710.csv,1/10/2017,50426,F,42,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,3380,112.67,0
201710.csv,1/10/2017,50438,F,58,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,3108,103.6,0
201710.csv,1/10/2017,50470,F,57,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,14194,473.13,0
201710.csv,1/10/2017,50472,F,23,Group B,PT, , ,West,13/09/2011,Hourly, ,<30,749,24.97,0
201710.csv,1/10/2017,50812,M,21,Group B,PT, , ,Northwest,23/02/2013,Hourly, ,<30,220,7.33,0
201710.csv,1/10/2017,50838,M,24,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,1257,41.9,0
201710.csv,1/10/2017,50854,M,19,Group F,PT, , ,Northwest,18/07/2013,Hourly, ,<30,75,2.5,0
201710.csv,1/10/2017,50884,F,56,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,3091,103.03,0
201710.csv,1/10/2017,51010,M,34,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,1518,50.6,0
201710.csv,1/10/2017,51134,M,23,Group B,PT, , ,Central,7/08/2013,Hourly, ,<30,55,1.83,0
201710.csv,1/10/2017,51146,F,35,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,6674,222.47,0
201710.csv,1/10/2017,51166,F,23,Group E,PT, , ,Central,10/05/2013,Hourly, ,<30,144,4.8,0
201710.csv,1/10/2017,51236,F,70,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,3456,115.2,0
201710.csv,1/10/2017,51312,M,27,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,3296,109.87,0
201710.csv,1/10/2017,51316,F,67,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,2163,72.1,0
201710.csv,1/10/2017,51324,M,30,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,30-49,3484,116.13,0
201710.csv,1/10/2017,51338,M,45,Group A,FT, , ,Northwest,2/11/2012,Hourly, ,30-49,333,11.1,0
201710.csv,1/10/2017,51340,F,22,Group G,PT, , ,Northwest,6/06/2013,Hourly, ,<30,117,3.9,0
201710.csv,1/10/2017,51548,M,49,Group B,FT, , ,Central,14/12/2008,Hourly, ,30-49,1752,58.4,0
201710.csv,1/10/2017,51622,F,40,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,5579,185.97,0
201710.csv,1/10/2017,51776,M,25,Group A,PT, , ,West,26/06/2013,Hourly, ,<30,97,3.23,0
201710.csv,1/10/2017,51916,F,56,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,3794,126.47,0
201710.csv,1/10/2017,51922,M,50,Group G,FT, , ,South,12/08/2004,Hourly, ,50+,3337,111.23,0
201710.csv,1/10/2017,51974,F,24,Group E,PT, , ,Northwest,2/08/2011,Hourly, ,<30,791,26.37,0
201710.csv,1/10/2017,51994,M,57,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,3247,108.23,0
201710.csv,1/10/2017,52004,M,22,Group B,PT, , ,Northwest,25/01/2013,Hourly, ,<30,249,8.3,0
201710.csv,1/10/2017,52010,M,34,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,3806,126.87,0
201710.csv,1/10/2017,52018,M,43,Group F,FT, , ,Northwest,10/01/2012,Hourly, ,30-49,630,21,0
201710.csv,1/10/2017,52024,M,19,Group E,PT, , ,Northwest,15/08/2013,Hourly, ,<30,47,1.57,0
201710.csv,1/10/2017,52212,M,65,Group E,PT, , ,Northwest,13/09/2006,Hourly, ,50+,2575,85.83,0
201710.csv,1/10/2017,52238,M,43,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,3002,100.07,0
201710.csv,1/10/2017,52248,M,42,Group B,FT, , ,West,16/11/2011,Hourly, ,30-49,685,22.83,0
201710.csv,1/10/2017,52290,M,63,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,2163,72.1,0
201710.csv,1/10/2017,52292,M,34,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,3038,101.27,0
201710.csv,1/10/2017,52304,M,21,Group D,PT, ,Yes,Northwest,24/10/2013,Hourly, ,<30,0,0,0
201710.csv,1/10/2017,52332,M,60,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,4270,142.33,0
201710.csv,1/10/2017,52424,M,53,Group C,PT, , ,Central,23/05/2013,Hourly, ,50+,131,4.37,0
201710.csv,1/10/2017,52446,M,23,Group B,PT, , ,Northwest,15/02/2013,Hourly, ,<30,228,7.6,0
201710.csv,1/10/2017,52536,M,42,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,3598,119.93,0
201710.csv,1/10/2017,52566,M,56,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,1469,48.97,0
201710.csv,1/10/2017,52576,M,41,Group C,PT, , ,Central,19/10/2012,Hourly, ,30-49,347,11.57,0
201710.csv,1/10/2017,52578,M,27,Group E,PT, , ,Northwest,21/09/2013,Hourly, ,<30,10,0.33,0
201710.csv,1/10/2017,52682,M,41,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,4198,139.93,0
201710.csv,1/10/2017,52698,M,50,Group E,PT, , ,West,7/05/2013,Hourly, ,50+,147,4.9,0
201710.csv,1/10/2017,52764,M,30,Group F,FT, , ,Central,6/04/2010,Hourly, ,30-49,1274,42.47,0
201710.csv,1/10/2017,52770,F,19,Group E,PT, , ,Northwest,12/07/2012,Hourly, ,<30,446,14.87,0
201710.csv,1/10/2017,52826,M,55,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,2771,92.37,0
201710.csv,1/10/2017,52834,M,22,Group G,FT, , ,Northwest,25/01/2012,Salary, ,<30,615,20.5,0
201710.csv,1/10/2017,52926,F,45,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,9274,309.13,0
201710.csv,1/10/2017,52934,M,26,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,2362,78.73,0
201710.csv,1/10/2017,52954,M,51,Group G,FT, , ,North,28/02/1989,Salary, ,50+,8981,299.37,0
201710.csv,1/10/2017,52966,F,24,Group E,PT, , ,North,15/04/2009,Hourly, ,<30,1630,54.33,0
201710.csv,1/10/2017,52968,M,36,Group F,FT, , ,North,28/03/2007,Salary, ,30-49,2379,79.3,0
201710.csv,1/10/2017,52970,M,37,Group A,FT, , ,North,12/10/1996,Salary, ,30-49,6198,206.6,0
201710.csv,1/10/2017,52972,F,24,Group C,PT, , ,North,9/10/2007,Hourly, ,<30,2184,72.8,0
201710.csv,1/10/2017,52980,M,69,Group A,PT, , ,North,1/06/2011,Hourly, ,50+,853,28.43,0
201710.csv,1/10/2017,52982,M,27,Group G,FT, , ,North,29/06/2006,Hourly, ,<30,2651,88.37,0
201710.csv,1/10/2017,52984,M,45,Group A,FT, , ,North,10/11/1988,Hourly, ,30-49,9091,303.03,0
201710.csv,1/10/2017,52986,F,19,Group C,PT, , ,North,13/07/2012,Hourly, ,<30,445,14.83,0
201710.csv,1/10/2017,53004,M,34,Group A,FT, , ,North,26/11/1998,Hourly, ,30-49,5423,180.77,0
201710.csv,1/10/2017,53176,F,45,Group G,FT, , ,Midwest,25/11/1992,Hourly, ,30-49,7615,253.83,0
201710.csv,1/10/2017,53218,M,67,Group C,PT, , ,Midwest,15/05/2009,Hourly, ,50+,1600,53.33,0
201710.csv,1/10/2017,53250,F,44,Group E,FT, , ,South,4/05/2010,Salary, ,30-49,1246,41.53,0
201710.csv,1/10/2017,53266,M,51,Group F,FT, , ,South,11/06/1991,Hourly, ,50+,8148,271.6,0
201710.csv,1/10/2017,53290,F,21,Group G,PT, , ,South,15/08/2012,Hourly, ,<30,412,13.73,0
201710.csv,1/10/2017,53292,F,40,Group E,FT, , ,South,4/06/1993,Salary, ,30-49,7424,247.47,0
201710.csv,1/10/2017,53368,F,37,Group G,FT, , ,South,23/03/2012,Hourly, ,30-49,557,18.57,0
